Id,MeasurementTime,SensorName,SensorDescription,SensorDetails,Type,Units,CurrentValue,Lat,Long
13564284,2020-06-30T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8236,-31.64478,152.82822
13564285,2020-06-30T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8338,-31.64478,152.82822
13564286,2020-06-30T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8478,-31.64478,152.82822
13564287,2020-06-30T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.799457344,-31.64478,152.82822
13564288,2020-06-30T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.120243206864,-31.64478,152.82822
13564289,2020-06-30T09:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.818831948,-31.64478,152.82822
13564290,2020-06-30T09:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.764,-31.64478,152.82822
13564291,2020-06-30T09:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.118736133719,-31.64478,152.82822
13564292,2020-06-30T09:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.839226268,-31.64478,152.82822
13564293,2020-06-30T09:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.111301239537,-31.64478,152.82822
13564294,2020-06-30T09:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.113109727311,-31.64478,152.82822
13564546,2020-06-30T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8076,-31.64478,152.82822
13564547,2020-06-30T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.660775968,-31.64478,152.82822
13564548,2020-06-30T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.31664,-31.64478,152.82822
13564549,2020-06-30T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.648,-31.64478,152.82822
13564550,2020-06-30T10:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.985912753873,-31.64478,152.82822
13564551,2020-06-30T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.939796315636,-31.64478,152.82822
13564552,2020-06-30T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8375,-31.64478,152.82822
13564553,2020-06-30T10:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.680150572,-31.64478,152.82822
13564554,2020-06-30T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.088594670819,-31.64478,152.82822
13564555,2020-06-30T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8499,-31.64478,152.82822
13564556,2020-06-30T10:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.69850546,-31.64478,152.82822
13564557,2020-06-30T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.070007435364,-31.64478,152.82822
13564558,2020-06-30T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8709,-31.64478,152.82822
13564559,2020-06-30T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.11240642651,-31.64478,152.82822
13564560,2020-06-30T10:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.717880064,-31.64478,152.82822
13564561,2020-06-30T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7957,-31.64478,152.82822
13564563,2020-06-30T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.116927645945,-31.64478,152.82822
13564564,2020-06-30T10:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.737254668,-31.64478,152.82822
13564565,2020-06-30T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8469,-31.64478,152.82822
13564567,2020-06-30T10:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.757648988,-31.64478,152.82822
13564802,2020-06-30T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1542,-31.64478,152.82822
13564803,2020-06-30T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.556764936,-31.64478,152.82822
13564804,2020-06-30T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.19418,-31.64478,152.82822
13564805,2020-06-30T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.46135082787,-31.64478,152.82822
13564806,2020-06-30T11:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.546,-31.64478,152.82822
13564807,2020-06-30T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.574100108,-31.64478,152.82822
13564808,2020-06-30T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0981,-31.64478,152.82822
13564809,2020-06-30T11:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.350631187484,-31.64478,152.82822
13564810,2020-06-30T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.592454996,-31.64478,152.82822
13564811,2020-06-30T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3379,-31.64478,152.82822
13564812,2020-06-30T11:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.500635201183,-31.64478,152.82822
13564813,2020-06-30T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.60673102,-31.64478,152.82822
13564814,2020-06-30T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.6573,-31.64478,152.82822
13564815,2020-06-30T11:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.909252966564,-31.64478,152.82822
13564816,2020-06-30T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.625085908,-31.64478,152.82822
13564817,2020-06-30T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8224,-31.64478,152.82822
13564818,2020-06-30T11:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.007112249446,-31.64478,152.82822
13564819,2020-06-30T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.643440796,-31.64478,152.82822
13564820,2020-06-30T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.8552,-31.64478,152.82822
13564821,2020-06-30T11:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.071012150794,-31.64478,152.82822
13565035,2020-06-30T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1347,-31.64478,152.82822
13565036,2020-06-30T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.470089076,-31.64478,152.82822
13565037,2020-06-30T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.21698,-31.64478,152.82822
13565038,2020-06-30T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.674250027487,-31.64478,152.82822
13565039,2020-06-30T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1395,-31.64478,152.82822
13565040,2020-06-30T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.650337800253,-31.64478,152.82822
13565041,2020-06-30T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1602,-31.64478,152.82822
13565042,2020-06-30T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.624717556788,-31.64478,152.82822
13565043,2020-06-30T12:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.4843651,-31.64478,152.82822
13565044,2020-06-30T12:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.461,-31.64478,152.82822
13565045,2020-06-30T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1325,-31.64478,152.82822
13565046,2020-06-30T12:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.496601692,-31.64478,152.82822
13565047,2020-06-30T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.580510077868,-31.64478,152.82822
13565048,2020-06-30T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.114,-31.64478,152.82822
13565049,2020-06-30T12:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.511897432,-31.64478,152.82822
13565050,2020-06-30T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.539216273695,-31.64478,152.82822
13565051,2020-06-30T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0853,-31.64478,152.82822
13565052,2020-06-30T12:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.52515374,-31.64478,152.82822
13565053,2020-06-30T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.483655510416,-31.64478,152.82822
13565054,2020-06-30T12:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.539429764,-31.64478,152.82822
13565278,2020-06-30T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9042,-31.64478,152.82822
13565279,2020-06-30T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.40278782,-31.64478,152.82822
13565280,2020-06-30T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.19789,-31.64478,152.82822
13565281,2020-06-30T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.695750937689,-31.64478,152.82822
13565282,2020-06-30T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9211,-31.64478,152.82822
13565283,2020-06-30T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.685100954131,-31.64478,152.82822
13565284,2020-06-30T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9105,-31.64478,152.82822
13565285,2020-06-30T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.411965264,-31.64478,152.82822
13565286,2020-06-30T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.672542011256,-31.64478,152.82822
13565287,2020-06-30T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9432,-31.64478,152.82822
13565288,2020-06-30T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.42318214,-31.64478,152.82822
13565289,2020-06-30T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.647424125506,-31.64478,152.82822
13565290,2020-06-30T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.395,-31.64478,152.82822
13565291,2020-06-30T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.655763263575,-31.64478,152.82822
13565292,2020-06-30T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.434399016,-31.64478,152.82822
13565293,2020-06-30T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.949,-31.64478,152.82822
13565294,2020-06-30T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1523,-31.64478,152.82822
13565295,2020-06-30T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.724485798987,-31.64478,152.82822
13565296,2020-06-30T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.445615892,-31.64478,152.82822
13565297,2020-06-30T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.457852484,-31.64478,152.82822
13565519,2020-06-30T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7448,-31.64478,152.82822
13565520,2020-06-30T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.389531512,-31.64478,152.82822
13565521,2020-06-30T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.19144,-31.64478,152.82822
13565522,2020-06-30T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7748,-31.64478,152.82822
13565523,2020-06-30T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.769497050251,-31.64478,152.82822
13565524,2020-06-30T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8017,-31.64478,152.82822
13565525,2020-06-30T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.764975830816,-31.64478,152.82822
13565526,2020-06-30T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.381373784,-31.64478,152.82822
13565527,2020-06-30T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8243,-31.64478,152.82822
13565528,2020-06-30T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.739757473523,-31.64478,152.82822
13565529,2020-06-30T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.37729492,-31.64478,152.82822
13565530,2020-06-30T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8568,-31.64478,152.82822
13565531,2020-06-30T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.721471652697,-31.64478,152.82822
13565532,2020-06-30T14:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8814,-31.64478,152.82822
13565533,2020-06-30T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.381373784,-31.64478,152.82822
13565534,2020-06-30T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.731317863911,-31.64478,152.82822
13565535,2020-06-30T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.382,-31.64478,152.82822
13565536,2020-06-30T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.384432932,-31.64478,152.82822
13565537,2020-06-30T14:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.715945717832,-31.64478,152.82822
13565538,2020-06-30T14:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.393610376,-31.64478,152.82822
13566032,2020-06-30T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.608770452,-31.64478,152.82822
13566033,2020-06-30T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.584297268,-31.64478,152.82822
13566034,2020-06-30T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.188161969932,-31.64478,152.82822
13566035,2020-06-30T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.5608438,-31.64478,152.82822
13566036,2020-06-30T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.087790898475,-31.64478,152.82822
13566037,2020-06-30T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.5353509,-31.64478,152.82822
13566038,2020-06-30T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.002189143839,-31.64478,152.82822
13566039,2020-06-30T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.513936864,-31.64478,152.82822
13566040,2020-06-30T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0224,-31.64478,152.82822
13566041,2020-06-30T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.908147779591,-31.64478,152.82822
13566042,2020-06-30T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9634,-31.64478,152.82822
13566043,2020-06-30T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.492522828,-31.64478,152.82822
13566044,2020-06-30T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.870169536337,-31.64478,152.82822
13566045,2020-06-30T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7036,-31.64478,152.82822
13566046,2020-06-30T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.472128508,-31.64478,152.82822
13566047,2020-06-30T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.6886,-31.64478,152.82822
13566048,2020-06-30T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.842439390469,-31.64478,152.82822
13566049,2020-06-30T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.452753904,-31.64478,152.82822
13566050,2020-06-30T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.26566,-31.64478,152.82822
13566051,2020-06-30T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.6324,-31.64478,152.82822
13566052,2020-06-30T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.435418732,-31.64478,152.82822
13566053,2020-06-30T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.849572870022,-31.64478,152.82822
13566054,2020-06-30T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.421142708,-31.64478,152.82822
13566055,2020-06-30T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.860825682838,-31.64478,152.82822
13566056,2020-06-30T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.6259,-31.64478,152.82822
13566057,2020-06-30T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.409925832,-31.64478,152.82822
13566058,2020-06-30T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.6847,-31.64478,152.82822
13566059,2020-06-30T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.852787959398,-31.64478,152.82822
13566060,2020-06-30T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.846558723732,-31.64478,152.82822
13566061,2020-06-30T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7324,-31.64478,152.82822
13566062,2020-06-30T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,32.806671521161,-31.64478,152.82822
13566063,2020-06-30T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7445,-31.64478,152.82822
13566064,2020-06-30T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.597,-31.64478,152.82822
13566065,2020-06-30T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7572,-31.64478,152.82822
13566066,2020-06-30T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7281,-31.64478,152.82822
13566306,2020-06-30T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.2869,-31.64478,152.82822
13566307,2020-06-30T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.760708136,-31.64478,152.82822
13566308,2020-06-30T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.18139,-31.64478,152.82822
13566309,2020-06-30T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.058252264833,-31.64478,152.82822
13566310,2020-06-30T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.037957013147,-31.64478,152.82822
13566311,2020-06-30T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.3546,-31.64478,152.82822
13566312,2020-06-30T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.736234952,-31.64478,152.82822
13566313,2020-06-30T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.006408948645,-31.64478,152.82822
